,"municipios","Property Name Occupied","Data","Area","Families","Organization"
"Maranhão","Amarante do Maranhão","Gleba Sítio Novo/Faz. São Francisco/Acamp.Egídio Brunetto","15/08/2015",,"150","MST"
"Maranhão","Palmeirândia","Quilombo Cruzeiro","26/08/2015","735",,"Quilombolas"
"Maranhão","Viana","Povo Gamela de Taquaritiua/Centro doAntero/Nova Vila/Tabocal","30/11/2015","10369","100","Índios"
"Mato Grosso","Cáceres","Fazenda Rancho Verde","09/03/2015",,"60","MST"
"Mato Grosso","Canabrava do Norte","Área Furnas/Beira do Rio Fontoura/Canabrava doNorte","04/12/2015",,"5","OI"
"Mato Grosso","Glória do Oeste","Faz. Mutum/Glória do Oeste","20/07/2015","2600","300","MST"
"Mato Grosso","Itaúba","Fazenda Raiter","11/03/2015",,,"MST"
"Mato Grosso","Itaúba","Fazenda Raiter","05/09/2015","9000","120","MST"
"Mato Grosso","Jaciara","Fazenda Nossa Senhora Aparecida","13/07/2015","2186","600","MST"
"Mato Grosso","Jaciara","Área da Prefeitura/Jaciara","13/10/2015","250","800","MST"
"Mato Grosso","Luciara","T.I. Porto Velho/Kanela do Araguaia","24/06/2015",,"30","Índios"
"Mato Grosso","Novo Mundo","Gleba Nhandu/Faz. Recanto/Cinco Estrelas","23/09/2015","211750","70","OI"
"Mato Grosso","Novo Mundo","Faz. Araúna/Acamp. Nova Esperança/GlebaNhandu","11/07/2015",,"100","OI"
"Mato Grosso","Rondonópolis","Fazenda Vila Rica","24/08/2015",,"150","MST"
"Mato Grosso do Sul","Amambaí/Coronel Sapucaia","Faz. Madama/Kurussu Ambá/Acamp. às margensda MS-289","22/06/2015","2181","50","Índios"
"Mato Grosso do Sul","Amambaí/Ponta Porã","Acamp. Tekoha Guaiviry/MS-386","24/06/2015",,"60","Índios"
"Mato Grosso do Sul","Antônio João","Nhanderu Marangatu/Fronteira/Morro Alto/ItaBSB/Pequiri Sta.Creuza/Primavera/Pedro/Barra/Soberania","22/08/2015","9300","150","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Esperança/T. I. Taunay Ipegue","27/07/2015",,,"Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Maria do Carmo/T. I. Taunay Ipegue","27/07/2015",,,"Índios"
"Mato Grosso do Sul",,"Faz. Cristalina/T. I. Taunay Ipegue","27/07/2015",,"60","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Ouro Preto/T. I. Taunay Ipegue","27/07/2015",,"80","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Persistência/T. I. Taunay Ipegue","27/07/2015",,"100","Índios"
"Mato Grosso do Sul","Aral Moreira","Fazenda Três Poderes","24/06/2015",,"30","Índios"
"Mato Grosso do Sul","Aral Moreira","Fazenda Água Branca","24/06/2015",,"30","Índios"
"Mato Grosso do Sul","Iguatemi","Tekohá Mbaraka'y-Pyelito Kue/Guarani Kaiowá","16/09/2015",,"20","Índios"
"Mato Grosso do Sul","Nova Andradina","Fazenda Saco do Céu","21/08/2015","5200","1000","MST"
"Mato Grosso do Sul","Paranhos","T. I. Protero Guasu/Faz. Jatobá/Ouro Verde/NovaF r o n  te  ir a","05/08/2015","4000","50","Índios"
"Mato Grosso do Sul","Sidrolândia","Faz. Santa Olinda/Us. Sucroenergética AgrisulAgrícola","10/01/2015","9000","100","MST"
"Mato Grosso do Sul","Sidrolândia","Capão Bonito","04/07/2015",,"80","SI"
"Mato Grosso do Sul","Terenos","Fazenda Limeira","28/06/2015","3900","300","MAF"
"Minas Gerais","Buritizeiro","Faz. Sto. Antônio/Carboreta/T. I. Tuxá","20/11/2015","6525","65","Índios"
"Minas Gerais","Francisco Dumont","Fazenda Cipó","16/05/2015",,"50","MST"
"Minas Gerais","Grão Mogol","Faz. Rio Rancho/Com. Geraizeiros do Vale dasCancelas","13/12/2015","6434","230","ARPCT*/ MG*"
"Minas Gerais","Jequitinhonha","Fazenda Aurora Dois","03/05/2015",,"145","MST"
"Minas Gerais","Matias Cardoso","Quilombo da Praia/Vale do Médio SãoFrancisco/Vila Bela","05/07/2015",,"96","Quilombolas"
"Minas Gerais","Patrocínio","Área em Patrocício","18/04/2015",,"10","MST"
"Minas Gerais","Salto da Divisa","Fazenda Talismã/Farpão","15/09/2015",,"45","MST"
"Minas Gerais","Tumiritinga","Faz. Casa Branca/Emp. Fibria","05/07/2015","1016","200","MST"
"Minas Gerais","Uberlândia","Fazenda Santa Rita","18/10/2015",,"120","MST"
"Minas Gerais","Varzelândia","Área da Família dos Clementes/Quil. Brejo dosCrioulos","10/10/2015",,"30","Quilombolas"
"Minas Gerais","Verdelândia","Com. Quil. Nativa do Arapuim/Faz. Torta MorroPreto","28/11/2015",,"86","Quilombolas"
"Minas Gerais","Veríssimo","Faz. São José do Rio do Peixe","15/04/2015",,"45","MST"
"Pará","Benevides","Fazenda Sopalme","26/06/2015",,"260","MST"
"Pará","Canaã dos Carajás","Faz. Cariri I/P.A. Carajás II/Vale","15/06/2015",,"60","Fetagri/PA/ STR"
"Pará","Canaã dos Carajás","Faz. Cariri II/P.A. Carajás II/Vale","15/06/2015",,"30","STR"
"Pará","Marabá","Fazenda São João","10/02/2015",,"50","Fetagri/PA"
"Pará","Ourilândia do Norte","Fazenda Três Marias","20/04/2015",,"100","STR"
"Pará","Piçarra","Faz. Três Marias","01/07/2015",,"80","Fetagri/PA/ STR"
"Pará","Santana do Araguaia","Faz. Mabel/Nobel/Acamp. Brasil Novo","01/09/2015",,"45","Fetagri/PA/ STR"
"Paraíba","Mogeiro","Faz. Fazendinha/Com. Estação","19/04/2015",,"50","OI"
"Paraíba","Pedras de Fogo","Faz. Santa Emília/Us. Giasa","09/03/2015","100","90","MST"
"Paraíba","São José dos Ramos","Faz. São José/Pau-a-Pique/São José dos Ramos","29/06/2015","1100","80","OI"
"Paraná","Alvorada do Sul","Faz. Itaverá/Grupo Atalla/Us. Central do ParanáS.A.","01/05/2015","1000","60","MST"
"Paraná","Borrazópolis","Fazenda da Ilha","23/01/2015",,,"Contag"
"Paraná","Borrazópolis","Fazenda da Ilha","19/06/2015","1028","60","Contag"
"Paraná","Castro","Fazenda Capão Cipó","24/08/2015","300","150","MST"
"Paraná","Centenário do Sul","Faz. Tabapuã/Us. do Grupo Atalla","16/01/2015","2463",,"MST"
"Paraná","Centenário do Sul","Faz. Promissão/Grupo Atalla","20/07/2015","250","40","SI"
"Paraná","Centenário do Sul","Faz. São José/Grupo Atalla","20/07/2015","505","40","SI"
"Paraná","Centenário do Sul","Faz. Cachoeira/Grupo Atalla","20/07/2015","964","40","SI"
"Paraná","Guaraci","Faz. Nossa Senhora de Fátima","03/05/2015",,"20","Contag"
"Paraná","Guarapuava","Faz. Lajeado/Santa Isabel","13/09/2015","570","40","SI"
"Paraná","Itaipulândia","Área do Estado/Tekoha Aty Mirim/T. I. Guarani","31/01/2015",,"45","Índios"
"Paraná","Jardim Alegre","Fazenda Araponga","17/01/2015",,"80","MST"
"Paraná","Londrina","Fazenda Figueira","17/08/2015","3358","1390","MST"
"Paraná","Londrina","Fazenda Marília","28/11/2015","200","550","MST"
"Paraná","Mangueirinha","Faz. Covozinho/Ind. Sudati e Guararapes","18/04/2015",,"40","MST"
"Paraná","Marechal Cândido Rondon","Área no Distrito Porto Mendes/Linha Apepú/AldeiaDiamante do Oeste/Povo Guarani","13/04/2015",,"45","Índios"
"Paraná","Quedas do Iguaçu","Parte da Faz. da Araupel/Projeto Quatro/Acamp.Dom Tomás Balduino","06/07/2015",,"1500","MST"
"Paraná",,"Tekoha Ete Dois Irmãos/ Área da Empresa Itaipu","30/06/2015","1","3","Índios"
"Paraná","Tamarana","Fazenda  Água Branca","15/10/2015",,"1300","MST"
"Pernambuco","Água Preta","Engenho Alegrete","04/08/2015",,"300","MST"
"Pernambuco","Águas Belas","Fazenda Cordeiro","25/07/2015","1000","100","MST"
"Pernambuco","Belmonte","Área em Belmonte","15/04/2015",,"130","MST"
"Pernambuco","Brejo da Madre de Deus","Fazenda Nova Esperança","27/09/2015",,"100","MST"
"Pernambuco","Cabrobó","Fazenda Sossego","15/04/2015",,"180","MST"
"Pernambuco","Caruaru","Área em Caruaru","15/04/2015",,"200","MST"
"Pernambuco","Condado","Engenho Condadinho","15/04/2015",,"120","MST"
"Pernambuco","Cortês","Área em Cortês","15/04/2015",,"70","MST"
"Pernambuco","Gravatá","Área em Gravatá","15/04/2015",,"110","MST"
"Pernambuco","Inajá","Área em Inajá","15/04/2015",,"80","MST"
"Pernambuco","Itaquitinga","Área em Itaquitinga","15/04/2015",,"130","MST"
"Pernambuco","Palmares","Área em Palmares","15/04/2015",,"150","MST"
"Pernambuco","Petrolândia","Área da Chesf","15/04/2015",,"200","MST"
"Rio Grande do Sul","Boa Vista do Incra","Área em Boa Vista do Incra","13/11/2015","540","150","MTEM"
"Rio Grande do Sul","Candiota","Fazenda Aroeira","09/11/2015","352","20","MST"
"Rio Grande do Sul","Canela","T. I. Kaingang/Floresta Nacional de Canela","25/07/2015",,,"Índios"
"Rio Grande do Sul","Capão do Leão/Pelotas","Faz. Santana/Colônia de Pescadores Z-3","18/10/2015","7000","200","MST/Pescadores"
"Rio Grande do Sul","Coqueiros do Sul/Tapes","Faz. Guerra/Coqueiros","16/04/2015","7000","1500","MST"
"Rio Grande do Sul","Cruz Alta","Antiga Área da Varig","19/05/2015","104","37","MST"
"Rio Grande do Sul","Hulha Negra","Faz. Nossa Senhora Aparecida","10/11/2015","300","15","MST"
"Rio Grande do Sul","Santana do Livramento","Área na Com. Madureira","18/10/2015","500","400","MST"
"Rio Grande do Sul","São Lourenço do Sul","Fazenda Sol Agrícola","18/10/2015","750","400","MST"
"Rondônia","Alto Paraíso","Faz. Santo Antônio/Gleba 06 de Julho/Acamp.Paulo Justino","01/11/2015",,"25","SI"
"Rondônia","Chupinguaia","Área Próxima ao Distrito de Guaporé/Faz. doM a r c  i","17/11/2015","1700","35","LCP"
"Rondônia","Monte Negro","Faz. Fluminense/Acamp. Luís Carlos/Linha25/Gleba Rio Alto","01/11/2015",,"30","LCP"
"Rondônia","Pimenta Bueno","Gl. Corumbiara/Lt 88/Linha 45/Setor 3/Acamp.Rancho Alegre 2","12/08/2015","2068","40","SI"
"Rondônia","Vilhena","Fazenda Vilhena do Pensamento","11/07/2015","40000","73","ATR"
"Roraima","Boa Vista","Gleba Murupu/Com. Baixadão do Bem-Te-Vi/Reg.Bom Intento","09/03/2015",,"37","OI"
"Santa Catarina","Passos Maia","Fazenda Indomel","18/04/2015","40","300","MST"
"Santa Catarina","Três Barras","Área em Campininha","31/05/2015",,"60","MST"
"São Paulo","Agudos","Faz. N. Sra. de Fátima","21/06/2015",,"15","FNL"
"São Paulo","Avaí","Fazenda Santo Antônio","19/09/2015",,"250","FNL"
"São Paulo","Borebi/Iaras","Faz. Capim/Santo Henrique/NúcleoMonções/Cutrale","02/08/2015","2700","200","MST"
"São Paulo","Cafelândia","Área da Empresa Revati no Distrito de Buriti","30/04/2015",,"180","MST"
"São Paulo","Dracena","Usina Dracena","20/01/2015",,"15","FNL"
"São Paulo","Gália","Fazenda Recreio","17/01/2015",,"78","MPST"
"São Paulo","Marabá Paulista","Fazenda Nazaré","05/08/2015","5200","25","MST"
"São Paulo","Marabá Paulista","Fazenda Floresta","25/06/2015",,"15","FNL"
"São Paulo","Marabá Paulista","Faz. São Luiz/Grupo Sucroalcooleiro Decasa","20/01/2015",,,"FNL"
"São Paulo","Marabá Paulista","Fazenda Nova Prata","04/06/2015",,"20","FNL"
"São Paulo","Paulicéia","Faz. na Vicinal Carvalho Sobrinho","10/01/2015",,"6","MST"
"São Paulo","Pindamonhangaba","Área da Agência de Tecnologia do Agronegócio -APTA","23/03/2015",,"45","MST"
"São Paulo","Piquerobi","Fazenda Rio Negro","31/05/2015",,"30","FNL"
"São Paulo","Piratininga","Fazenda Santa Francisca","30/05/2015",,"180","FNL"
"São Paulo","Presidente Venceslau","Usina Decasa","20/01/2015",,,"FNL"
"São Paulo",,"Destilaria Santa Fany","20/01/2015",,"20","FNL"
"São Paulo","Santo Anastácio","Us. Alvorada do Oeste/Agrícola Monções","20/01/2015",,"50","FNL"
"São Paulo","Serra Azul/Serrana","Usina Nova União/Área do Estado","16/04/2015",,"200","MST"
"São Paulo","Serrana","Faz. Martinópolis/Usina Nova União","17/03/2015",,,"MST"
"São Paulo","Serrana","Faz. Martinópolis/Usina Nova União","16/04/2015",,,"MST"
"São Paulo","Serrana","Faz. Martinópolis/Usina Nova União","08/08/2015",,"380","MST"
"Tocantins","Araguatins","Faz. Santo Hilário/Acamp. Alto da Paz","02/05/2015","120","150","MST"
"Tocantins","Nova Olinda","Faz. Santa Maria/Gleba Anajá/Pombas","17/04/2015","112","29","OI"
"Tocantins","Palmeirante","Loteamento Pomba/Faz. CLT77P.77P1","29/10/2015",,"20","OI"
"Acre","Acrelândia","Ramal de Acesso ao Campo Novo/Faz. do ZéJuíno/Seringal Porto Dias","20/04/2016",,"20","OI"
"Acre","Acrelândia","Ramal do Catarino/Faz. Manoel dos Santos/Ocup.Baiano","14/01/2016",,"36","OI"
"Acre","Bujari","Faz. Canary/Ramal do Cacau","03/11/2016","15800","127","OI"
"Acre","Porto Acre","Fazenda Vista Alegre","01/05/2016","500","102","OI"
"Acre","Rio Branco","Seringal Capatará","17/11/2016","44420","146","OI"
"Alagoas","Atalaia/Joaquim Gomes","Faz. São Sebastião/Acamp. São José/Us. Ouricuri","30/05/2016",,,"MST"
"Alagoas","Atalaia/Joaquim Gomes","Faz. São Sebastião/Acamp. São José/Us. Ouricuri","22/11/2016","480","73","MST"
"Bahia","Abaré","Área da UATVA/Faz. Reunidas Rio de ContasLtda","06/03/2016","600","150","MST"
"Bahia","Amélia Rodrigues","Usina Aliança","21/05/2016",,"200","MST"
"Bahia","Arataca","Fazenda Alto da Aliança","10/04/2016","704","50","MST"
"Bahia","Arataca","Fazenda Araguaia","31/03/2016","2000","22","MST"
"Bahia","Barreiras","Faz. Dona Júlia 2/Acamp. Capitão Lamarca","31/03/2016",,"250","MST"
"Bahia","Boa Vista do Tupim","Fazenda Santa Terezinha","20/11/2016",,"25","OI"
"Bahia","Bom Jesus da Lapa","Com. Quilombola Fortaleza","30/10/2016",,"63","Quilombolas"
"Bahia","Caravelas","Fazenda Mato Verde","13/06/2016",,"45","MST"
"Bahia","Casa Nova","Fazenda São Judas Tadeu","08/03/2016","700","150","MST"
"Bahia","Conceição do Coité","Faz. Marruás/Itareru","28/02/2016","616","50","MST"
"Bahia","Iramaia","Fazenda Lagoa das Tábuas","21/05/2016","3000","103","MST"
"Bahia","Itaberaba/Ruy Barbosa","Faz. Santa Maria/Acamp. Olga Benário","06/11/2016","1600","100","MST"
"Bahia","Itagibá","Faz. Serra Azul/Mirabela Mineradora","05/03/2016",,"480","MST"
"Bahia","Itanhém","Faz. Planície/Acamp. Padre José","07/01/2016",,,"MST"
"Bahia","Itanhém","Faz. Planície/Acamp. Padre José","30/07/2016","600","100","MST"
"Bahia","Iuiú","Fazenda Bial","11/04/2016","600","260","MST"
"Bahia","Iuiú","Fazenda Santa Maria","18/05/2016","4134","110","MST"
"Bahia","Jucuruçu","Fazenda Changrilá","19/02/2016",,,"MST"
"Bahia","Jucuruçu","Fazenda Changrilá","29/05/2016",,,"MST"
"Bahia","Jucuruçu","Fazenda Changrilá","11/08/2016","1400","130","MST"
"Bahia","Lajedão","Canavial da Unial/Faz. Pingueira","05/03/2016",,"260","MST"
"Bahia","Nordestina","Acampamento São Jorge","12/08/2016",,"250","MST"
"Bahia","Nordestina","Fazenda Olhos d'Água","13/08/2016","2000","250","MST"
"Bahia","Pau Brasil","Fazenda Favorita","23/04/2016","300","23","MST"
"Bahia","Planaltino","Área da Companhia de Ferro Ligas daBahia/Ferbasa","06/03/2016",,"40","MST"
"Bahia","Prado","T. I. Cahy-Pequi/Comexatiba/AldeiaCahy/Mexatibá/Cumuruxatiba","27/01/2016","28000","75","Índios"
"Bahia","Santa Cruz Cabrália","Faz. Mangabeira/Aldeia Aratikum","01/12/2016",,"30","Índios"
"Bahia","Santa Luzia","Fazenda Conjunto Vitória","24/07/2016","280","45","Ceta"
"Bahia","Teixeira de Freitas","Faz. São Benedito/Grupo JU Úngaro","15/08/2016","1500","280","MST"
"Bahia","Una","Fazenda Conjunto Presente","10/04/2016","301","50","MST"
"Ceará","Santana do Acaraú","Fazenda Canafístula","18/04/2016","1048","100","MST"
"Distrito Federal","Sobradinho","Faz. Sávia/Sálvia","08/03/2016","306","75","MST"
"Distrito Federal","Sobradinho","Área Rota dos Cavalos","25/03/2016",,"250","MST"
"Espírito Santo","Aracruz","Área em Aracruz","23/05/2016",,"200","MST"
"Espírito Santo","Ecoporanga","Acamp. Maria Izabel/Faz. Santa Rita","21/08/2016","508","300","MST"
"Espírito Santo","Linhares","Área da Fíbria Celulose","12/09/2016","1200","150","MST"
"Goiás","Caçu","P. A. Sonho Real","01/05/2016",,"1","Terra Livre"
"Goiás","Formosa","Fazenda Saco de Bom Jesus","08/09/2016","1909","75","MST"
"Goiás","Itauçu","Faz. Córrego Rico/Faz. do Estado","10/09/2016","730","150","Terra Livre"
"Goiás","Jataí","Faz. Sertãozinho/Ariranha","24/03/2016","3100","200","Terra Livre"
"Goiás","Jataí","Fazenda Campolina","25/03/2016",,"250","Terra Livre"
"Goiás","Santa Helena de Goiás","Usina Santa Helena","31/07/2016",,"1000","MST"
"Goiás","Santa Isabel","Fazenda Sibéria","16/01/2016",,"375","MST"
"Maranhão","Matinha/Viana","Povo Gamela de Taquaritiua/Centro doAntero/Sesmaria Índios/Pov. Chulanga","15/08/2016","10369","100","Índios"
"Mato Grosso","Acorizal/Jangada/Várzea Grande","Gl. Espinheiro/Acamp. Chico Mendes/Itamaracá","01/08/2016","9000","200","MST"
"Mato Grosso","Castanheira","Fazenda Sumaré","03/06/2016",,"35","OI"
"Mato Grosso","Castanheira","Faz. Santa Rita de Cássia/Zé Crica","11/01/2016","5120","110","OI"
"Mato Grosso","Castanheira","Faz. Vovó Amélia/Acamp. Nova Esperança V","10/04/2016","1452","30","OI"
"Mato Grosso","Castanheira","Fazenda Cristo Rei","12/04/2016","1160","35","OI"
"Mato Grosso","Castanheira","Fazenda do Zé da Cândida","13/01/2016",,"30","OI"
"Mato Grosso","Castanheira","Fazenda Joaquim Velho","25/01/2016",,"30","OI"
"Mato Grosso","Colniza","Fazenda Bauru/Magali","15/02/2016","48000","150","OI"
"Mato Grosso","Colniza","Fazenda Tutelândia","31/01/2016","7744","80","OI"
"Mato Grosso","Feliz Natal","Área Vale das Águas/Próxima ao Rio Tartaruga","31/08/2016",,"30","MST"
"Mato Grosso","Juína","Ocupação Faz. Rodinha D'água/AgropecuáriaCumbarú Ltda.","31/01/2016","3388","90","OI"
"Mato Grosso","Juína","Faz. São Cristóvão II/Coimma Agropecuária","15/06/2016","7214","60","MST"
"Mato Grosso","Juruena","Fazenda Rohsamar/Rohden","02/04/2016","25100","300","OI"
"Mato Grosso","Luciara","T. I. Porto Velho/Kanela do Araguaia","09/05/2016",,"30","Índios"
"Mato Grosso","Nossa Senhora do Livramento","Fazenda Nova Esperança","23/07/2016","2029","10","MST"
"Mato Grosso","Nova Olímpia","Fazenda Santa Cecília","16/06/2016","2384","200","MST"
"Mato Grosso","Novo São Joaquim","Fazenda Santa Maria","01/05/2016","4400","60","MTAA/MT"
"Mato Grosso do Sul","Amambaí/Coronel Sapucaia","Faz. Madama/Kurussu Ambá/Acamp. às margensda MS-289","30/01/2016",,,"Índios"
"Mato Grosso do Sul","Amambaí/Coronel Sapucaia","Faz. Madama/Kurussu Ambá/Acamp. às margensda MS-289","04/02/2016","2181","50","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Touro/T. I. Taunay Ipegue","13/05/2016",,"40","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Água Branca/T. I. Taunay Ipegue","13/05/2016",,"40","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Ipanema/T. I. Taunay Ipegue","13/05/2016",,"40","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Pedrão/T. I. Taunay Ipegue","13/05/2016",,"40","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Santa Fé/T. I. Taunay Ipegue","13/05/2016",,"40","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Funil/T. I. Taunay Ipegue","13/05/2016","2561","40","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Capão das Araras/T. I. Taunay Ipegue","13/05/2016","2482","40","Índios"
"Mato Grosso do Sul","Aquidauana","2 Fazendas/T. I. Taunay Ipegue","11/05/2016",,,"Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Pé de Cedro/T. I. Taunay Ipegue","11/05/2016",,"30","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Nova Bahia/T. I. Taunay Ipegue","11/05/2016",,"30","Índios"
"Mato Grosso do Sul","Aquidauana","Faz. Santa Laura/T. I. Taunay Ipegue","11/05/2016",,"60","Índios"
"Mato Grosso do Sul","Caarapó","T. I. Pindo Roky/Itaguá/Retomada das Mães/Faz.Novilho/T. I. Dourados Amambai Peguá","12/06/2016",,,"Índios"
"Mato Grosso do Sul","Caarapó","Faz. Yvu/Ivu/Tekoha Torapaso/T. I. DouradosAmambai Peguá","12/06/2016",,"100","Índios"
"Mato Grosso do Sul","Caarapó","Faz. Santa Maria/Tekoha Toropaso/T. I. DouradosAmambai Peguá","12/06/2016",,,"Índios"
"Mato Grosso do Sul","Dourados","15 Sítios Retomados/Imediações das AldeiasBororo e Jaguapiru","05/03/2016",,"30","Índios"
"Mato Grosso do Sul","Dourados/Itaporã","Tekoha Ita Poty/Faz. Cristal","12/03/2016",,"60","Índios"
"Mato Grosso do Sul","Juti","T. I. Guarani-Kaiowá/Aldeia Taquara/Faz. Brasíliado Sul","13/01/2016","9752","80","Índios"
"Mato Grosso do Sul","Mundo Novo","Refúgio Binacional de Maracaju/Área da ItaipuB  in a c  io n a  l","18/01/2016",,"700","FNL/ MAC/ MAF/MTR"
"Mato Grosso do Sul","Ribas do Rio Pardo","Fazenda Carolina","20/03/2016",,"300","MSTB"
"Mato Grosso do Sul","Rio Brilhante","Fazenda Santa Inez/Inês","23/11/2016",,"30","MSTB"
"Minas Gerais","Almenara","Faz. Marobá/Com. Quil. Marobá dos Teixeira","22/03/2016","3165","13","Quilombolas"
"Minas Gerais",,"Fazenda Pedra Negra","25/10/2016","11800","150","MST"
"Minas Gerais","Brasilândia de Minas","Fazenda Brejão/Vallourec","25/07/2016",,"100","MST"
"Minas Gerais","Campo do Meio","Faz. Ariadnópolis/Acamp. Ir. Dorothy/Vitória daConquista","20/05/2016","6000","98","MST"
"Minas Gerais","Canápolis","Área da Us. Triaálcool","02/09/2016",,"100","MST/ STR"
"Minas Gerais","Canápolis","Faz. Germina/Us. Triaálcool","31/07/2016",,,"MST/ STR"
"Minas Gerais","Canápolis","Faz. Germina/Us. Triaálcool","11/09/2016",,"100","MST/ STR"
"Minas Gerais","Governador Valadares","Fazenda Eldorado","01/02/2016",,,"MST"
"Minas Gerais","Governador Valadares","Fazenda Eldorado","26/08/2016","718","100","MST"
"Minas Gerais","Grão Mogol","Faz. Rio Rancho/Buriti Pequeno/Com. Geraizeirosdo Vale das Cancelas","13/11/2016","6434","120","MAB"
"Minas Gerais","Itacarambi","Com. Vazanteira Barrinha/Rio São Francisco","31/08/2016",,"13","Quilombolas"
"Minas Gerais","Januária","Com. Quil. Croatá/Rio São Francisco","13/05/2016","541","65","Quilombolas"
"Minas Gerais","Manga","Fazenda Marilândia","02/04/2016","1448","84","Quilombolas"
"Minas Gerais","Pedras de Maria da Cruz","Com. Quil. Caraíbas/Faz. Pedra de São JoãoAgrop.","14/01/2016",,"35","MPP"
"Minas Gerais","Pedras de Maria da Cruz","Faz. Pioneira e Boa Vista/Com. Caraíbas","20/06/2016",,"60","LCP"
"Minas Gerais","Periquito","Faz. Confinamento/Pedra Corrida/Acamp.Liberdade","26/09/2016","16000","200","MST"
"Pará","Anapu","Gl. Bacajá/Lote 44/Faz. Sta. Maria","22/03/2016",,"41","OI"
"Pará","Anapu","Gl. Bacajá/Lote 46/ Faz. Sta. Rita","22/03/2016",,"48","OI"
"Pará","Floresta do Araguaia","Fazenda Morro Verde","31/05/2016",,"30","STR"
"Pará","Goianésia do Pará","Faz. Água Fria/Acamp. Deus Proverá/Km 28","31/01/2016",,"5","OI"
"Paraíba","João Pessoa","Faz. Reunidas/Granja Mimosa/ValeEncantado/Granja 20","20/12/2016","150","50","STR"
"Paraná","Flor da Serra do Sul","Fazenda Camiotti","30/04/2016",,"20","MST"
"Paraná","Guaíra","Aldeia Tekohá Mirim/T. I. Guarani","06/06/2016",,"7","Índios"
"Paraná","Jundiaí do Sul","Fazenda Monte Verde","23/01/2016","1570","30","MAST"
"Paraná","Santa Terezinha de Itaipu","Faz. Santa Maria/Acamp. Sebastião Camargo","18/03/2016","1750","2000","MST"
"Pernambuco","Custodia","Fazenda Poço Escuro","15/03/2016",,"120","CPT"
"Pernambuco","Sertânia","Faz. Boa Vista/VPR Salão","10/04/2016",,"100","CPT"
"Pernambuco","Sertânia","Fazenda Fortaleza","07/09/2016",,,"CPT"
"Pernambuco","Sertânia","Fazenda Fortaleza","18/12/2016",,"100","CPT"
"Rio Grande do Norte","Caicó","Acamp. Dandara/Emp. Agropecuária do RN","02/02/2016",,"150","MST"
"Rio Grande do Sul","Cacique Doble/Sananduva","T. I. Passo Grande do Rio Forquilha/Kaingang","10/11/2016","2000","40","Índios"
"Rio Grande do Sul","Charqueadas","Área do Horto Florestal/CEEE","14/11/2016","920","500","MST"
"Rio Grande do Sul","Eldorado do Sul","Fazenda Tio Faustino","26/04/2016","399","87","MST"
"Rio Grande do Sul","Lagoa Vermelha","Fazenda Gazola","14/03/2016","500","100","MAB/ MST"
"Rio Grande do Sul","Mato Castelhano","T. I. Fág Ty Ka/Kaingang","13/04/2016","23836","15","Índios"
"Rio Grande do Sul","São Gabriel","Com. Batovi/Acamp. na ERS-630","14/05/2016",,"100","MST"
"Rio Grande do Sul","Vacaria","Área da Conab","28/04/2016","360","80","MST"
"Rio Grande do Sul","Vicente Dutra","T. I. Rio dos Índios/Kaingang","27/07/2016",,"48","Índios"
"Rondônia","Ariquemes","Fazenda São Marcos","11/08/2016",,"15","LCP"
"Rondônia","Candeias do Jamari","Faz. Três Casas/UHE de Samuel","06/07/2016","1028","100","MAB"
"Rondônia","Chupinguaia","Faz. Dois Pinguins/Caramello/Assoc. IgarapéÁgua Viva","25/09/2016",,"20","SI"
"Rondônia","Cujubim","Acamp. Terra Nossa/Faz. Tucumã/LinhaC-114/Faz. do Japonês","20/02/2016",,"30","LCP"
"Rondônia","Cujubim","Faz. Paraíso/Linha MC-7/Ramal Atalaia","17/11/2016",,"31","SI"
"Rondônia","Ji-Paraná","Agrop. Amaralina/Faz. SantaDominique/Natalie/Acamp. Jhone Santos","12/04/2016",,"300","LCP"
"Rondônia","Ji-Paraná","Chácara Próxima ao Aeroporto","30/10/2016",,,"SI"
"Rondônia",,"Fazenda Santa Aline","14/04/2016",,"20","LCP"
"Rondônia","Mirante da Serra","Linha 76 a 81/Km 11/Lote 62-A/Acamp. FidelCastro 2/Faz. Boitenta","11/06/2016","1290","170","SI"
"Rondônia","Monte Negro","Fazenda Santa Helena","13/04/2016",,,"SI"
"Rondônia","Ouro Preto do Oeste","Lote na RO-473","04/10/2016",,,"SI"
"Rondônia","Porto Velho","Faz. Bom Futuro/Área do Conti/Distrito de UniãoBandeirantes","01/04/2016","26000","15","OI"
"Rondônia","Porto Velho","Faz. Morro Vermelho/Acamp. Egídio Bruneto","19/09/2016","4000","64","MST"
